COMPLETE ERROR ANALYSIS: eu_fr_5.conllu vs. gold_file_eu.conllu
================================================================================

GENERAL STATISTICS:
Analyzed tokens: 582
UPOS errors: 150 (25.77%)
HEAD errors: 366 (62.89%)
DEPREL errors: 355 (61.00%)

================================================================================

COMPLETE WORD ERROR STATISTICS:
==================================================

ALL ERROR-CAUSING WORDS (sorted by frequency):
'ez': 7 total errors (0.80%)
     Full sentence: hasieran bere kolorea horixka da baina zahartu ahala marroi-zikin bihurtzen da .

--------------------------------------------------

ERROR: PART → AUX
Occurrences: 5 (3.33%)
All error-causing words for this error:
  'ez': 5 times (100.0%)

All lines: 127, 222, 491, 555, 601
All occurrences:
  1. Line 127: 'ez' in sentence 10
     Gold UPOS: PART → System UPOS: AUX
     Context: Feyenoord ez dago
     Full sentence: Aurkariari dagokionez , Feyenoord ez dago bere garairik onenean .

  2. Line 222: 'ez' in sentence 16
     Gold UPOS: PART → System UPOS: AUX
     Context: Lehenago ez ziren
     Full sentence: Lehenago ez ziren egoten itsasontzietan .

  3. Line 491: 'ez' in sentence 33
     Gold UPOS: PART → System UPOS: AUX
     Context: ere ez zirudien
     Full sentence: Susanari ere ez zirudien asko axola zitzaionik :

  4. Line 555: 'ez' in sentence 38
     Gold UPOS: PART → System UPOS: AUX
     Context: istoria ez errepikatzeko
     Full sentence: Rijkaard-ek esana zuen arreta bereziz prestatu zituztela penaltiak , " gure istoria ez errepikatzeko " .

  5. Line 601: 'ez' in sentence 42
     Gold UPOS: PART → System UPOS: AUX
     Context: gorpua ez da
     Full sentence: Honela momifikatu eta hilobian sartutako gorpua ez da hondatzen ; usteldu gabe , bere horretantxe irauten du milaka urtez Egiptoko hondar bero eta lehorretan .

--------------------------------------------------

ERROR: DET → PRON
Occurrences: 5 (3.33%)
All error-causing words for this error:
  'bere': 3 times (60.0%)
  'haiek': 1 times (20.0%)
  'horretantxe': 1 times (20.0%)

All lines: 129, 175, 328, 608, 609
All occurrences:
  1. Line 129: 'bere' in sentence 10
     Gold UPOS: DET → System UPOS: PRON
     Context: dago bere garairik
     Full sentence: Aurkariari dagokionez , Feyenoord ez dago bere garairik onenean .

  2. Line 175: 'haiek' in sentence 13
     Gold UPOS: DET → System UPOS: PRON
     Context: eta haiek dira
     Full sentence: Guk etorkizuneko taldea dugu , eta haiek dira irabazteko hautagaiak , baina xantza txiki bat baldin badugu , ahaleginak egingo ditugu baliatzeko .

  3. Line 328: 'bere' in sentence 23
     Gold UPOS: DET → System UPOS: PRON
     Context: Urrak bere abokatuari
     Full sentence: Urrak bere abokatuari eginiko deian funtzionarioengatik jasotzen zuen tratu txarra salatu zuen .

  4. Line 608: 'bere' in sentence 42
     Gold UPOS: DET → System UPOS: PRON
     Context: , bere horretantxe
     Full sentence: Honela momifikatu eta hilobian sartutako gorpua ez da hondatzen ; usteldu gabe , bere horretantxe irauten du milaka urtez Egiptoko hondar bero eta lehorretan .

  5. Line 609: 'horretantxe' in sentence 42
     Gold UPOS: DET → System UPOS: PRON
     Context: bere horretantxe irauten
     Full sentence: Honela momifikatu eta hilobian sartutako gorpua ez da hondatzen ; usteldu gabe , bere horretantxe irauten du milaka urtez Egiptoko hondar bero eta lehorretan .

--------------------------------------------------

ERROR: VERB → AUX
Occurrences: 5 (3.33%)
All error-causing words for this error:
  'du': 2 times (40.0%)
  'dugu': 1 times (20.0%)
  'dela': 1 times (20.0%)
  'genuen': 1 times (20.0%)

All lines: 172, 236, 366, 590, 703
All occurrences:
  1. Line 172: 'dugu' in sentence 13
     Gold UPOS: VERB → System UPOS: AUX
     Context: taldea dugu ,
     Full sentence: Guk etorkizuneko taldea dugu , eta haiek dira irabazteko hautagaiak , baina xantza txiki bat baldin badugu , ahaleginak egingo ditugu baliatzeko .

  2. Line 236: 'dela' in sentence 17
     Gold UPOS: VERB → System UPOS: AUX
     Context: indartsua dela erakutsi
     Full sentence: Aurrelari langilea , azkarra eta indartsua dela erakutsi du denboraldi-aurrean .

  3. Line 366: 'du' in sentence 25
     Gold UPOS: VERB → System UPOS: AUX
     Context: behar du .
     Full sentence: Jokalari gaztea da , eta partiduen %70 irabazi nahi dituen talde batean jokatzera ohitu behar du .

  4. Line 590: 'genuen' in sentence 41
     Gold UPOS: VERB → System UPOS: AUX
     Context: nahi genuen .
     Full sentence: " Egun horretan jokatu nahi genuen .

  5. Line 703: 'du' in sentence 48
     Gold UPOS: VERB → System UPOS: AUX
     Context: partidua du gaur
     Full sentence: DENBORALDI-AURREKO prestakuntzarekin jarraituz , adiskidantzazko partidua du gaur Casillan ( 19:00 ) Bilbo Basket taldeak .

--------------------------------------------------

ERROR: NOUN → X
Occurrences: 5 (3.33%)
All error-causing words for this error:
  'golarekin': 1 times (20.0%)
  'lan': 1 times (20.0%)
  'marka': 1 times (20.0%)
  'ziabogan': 1 times (20.0%)
  'helmugan': 1 times (20.0%)

All lines: 508, 513, 637, 641, 643
All occurrences:
  1. Line 508: 'Golarekin' in sentence 35
     Gold UPOS: NOUN → System UPOS: X
     Context: START Golarekin asmatu
     Full sentence: Golarekin asmatu edo ez , lan baliagarria egingo du .

  2. Line 513: 'lan' in sentence 35
     Gold UPOS: NOUN → System UPOS: X
     Context: , lan baliagarria
     Full sentence: Golarekin asmatu edo ez , lan baliagarria egingo du .

  3. Line 637: 'Marka' in sentence 44
     Gold UPOS: NOUN → System UPOS: X
     Context: START Marka onena
     Full sentence: Marka onena egin zuten ziabogan zein helmugan .

  4. Line 641: 'ziabogan' in sentence 44
     Gold UPOS: NOUN → System UPOS: X
     Context: zuten ziabogan zein
     Full sentence: Marka onena egin zuten ziabogan zein helmugan .

  5. Line 643: 'helmugan' in sentence 44
     Gold UPOS: NOUN → System UPOS: X
     Context: zein helmugan .
     Full sentence: Marka onena egin zuten ziabogan zein helmugan .

--------------------------------------------------

ERROR: NOUN → PROPN
Occurrences: 4 (2.67%)
All error-causing words for this error:
  'barne': 1 times (25.0%)
  'euskal': 1 times (25.0%)
  'herrian': 1 times (25.0%)
  'denboraldi-aurreko': 1 times (25.0%)

All lines: 249, 462, 463, 697
All occurrences:
  1. Line 249: 'Barne' in sentence 18
     Gold UPOS: NOUN → System UPOS: PROPN
     Context: zen Barne ministroa
     Full sentence: Gero hileta elizkizunera joan zen Barne ministroa .

  2. Line 462: 'Euskal' in sentence 31
     Gold UPOS: NOUN → System UPOS: PROPN
     Context: - Euskal Herrian
     Full sentence: - Euskal Herrian jaio dira eta guraso euskaldunak dituzte .

  3. Line 463: 'Herrian' in sentence 31
     Gold UPOS: NOUN → System UPOS: PROPN
     Context: Euskal Herrian jaio
     Full sentence: - Euskal Herrian jaio dira eta guraso euskaldunak dituzte .

  4. Line 697: 'DENBORALDI-AURREKO' in sentence 48
     Gold UPOS: NOUN → System UPOS: PROPN
     Context: START DENBORALDI-AURREKO prestakuntzarekin
     Full sentence: DENBORALDI-AURREKO prestakuntzarekin jarraituz , adiskidantzazko partidua du gaur Casillan ( 19:00 ) Bilbo Basket taldeak .

--------------------------------------------------

ERROR: DET → ADV
Occurrences: 3 (2.00%)
All error-causing words for this error:
  'beste': 2 times (66.7%)
  'gehiago': 1 times (33.3%)

All lines: 7, 10, 377
All occurrences:
  1. Line 7: 'beste' in sentence 1
     Gold UPOS: DET → System UPOS: ADV
     Context: , beste bost
     Full sentence: Atenasen ordea , beste bost jarduera gehiago izan daitezke .

  2. Line 10: 'gehiago' in sentence 1
     Gold UPOS: DET → System UPOS: ADV
     Context: jarduera gehiago izan
     Full sentence: Atenasen ordea , beste bost jarduera gehiago izan daitezke .

  3. Line 377: 'beste' in sentence 26
     Gold UPOS: DET → System UPOS: ADV
     Context: , beste batzuk
     Full sentence: Batzuk han bertan erre zituzten , beste batzuk galeretara bidali eta gainontzekoak , ni barne nintzelarik , libre utzi gintuzten .

--------------------------------------------------

ERROR: DET → NOUN
Occurrences: 3 (2.00%)
All error-causing words for this error:
  'batzuk': 2 times (66.7%)
  'askok': 1 times (33.3%)

All lines: 195, 371, 378
All occurrences:
  1. Line 195: 'Askok' in sentence 14
     Gold UPOS: DET → System UPOS: NOUN
     Context: START Askok ,
     Full sentence: Askok , ordea , errezeloz hartu dute egitasmoa EEBBek Kolonbian hartuko duten pisu militarragatik .

  2. Line 371: 'Batzuk' in sentence 26
     Gold UPOS: DET → System UPOS: NOUN
     Context: START Batzuk han
     Full sentence: Batzuk han bertan erre zituzten , beste batzuk galeretara bidali eta gainontzekoak , ni barne nintzelarik , libre utzi gintuzten .

  3. Line 378: 'batzuk' in sentence 26
     Gold UPOS: DET → System UPOS: NOUN
     Context: beste batzuk galeretara
     Full sentence: Batzuk han bertan erre zituzten , beste batzuk galeretara bidali eta gainontzekoak , ni barne nintzelarik , libre utzi gintuzten .

--------------------------------------------------

ERROR: ADV → NOUN
Occurrences: 3 (2.00%)
All error-causing words for this error:
  'nabarmen': 1 times (33.3%)
  'badaezpada': 1 times (33.3%)
  'ahala': 1 times (33.3%)

All lines: 296, 452, 481
All occurrences:
  1. Line 296: 'nabarmen' in sentence 21
     Gold UPOS: ADV → System UPOS: NOUN
     Context: " nabarmen estuegiak
     Full sentence: Halaber , onartu egin dute beraiek erabakitako datak " nabarmen estuegiak " zirela .

  2. Line 452: 'badaezpada' in sentence 30
     Gold UPOS: ADV → System UPOS: NOUN
     Context: baina badaezpada galdetu
     Full sentence: Ez duzula asmatu esango dizute , baina badaezpada galdetu egiten du aurretik .

  3. Line 481: 'ahala' in sentence 32
     Gold UPOS: ADV → System UPOS: NOUN
     Context: zahartu ahala marroi-zikin
     Full sentence: hasieran bere kolorea horixka da baina zahartu ahala marroi-zikin bihurtzen da .

--------------------------------------------------

ERROR: PRON → DET
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'gure': 2 times (100.0%)

All lines: 28, 553
All occurrences:
  1. Line 28: 'Gure' in sentence 3
     Gold UPOS: PRON → System UPOS: DET
     Context: START Gure etxea
     Full sentence: Gure etxea , egun batean , ordu batzuetan , zeharo aldatu zen .

  2. Line 553: 'gure' in sentence 38
     Gold UPOS: PRON → System UPOS: DET
     Context: " gure istoria
     Full sentence: Rijkaard-ek esana zuen arreta bereziz prestatu zituztela penaltiak , " gure istoria ez errepikatzeko " .

--------------------------------------------------

ERROR: DET → NUM
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'batzuetan': 1 times (50.0%)
  'milaka': 1 times (50.0%)

All lines: 35, 612
All occurrences:
  1. Line 35: 'batzuetan' in sentence 3
     Gold UPOS: DET → System UPOS: NUM
     Context: ordu batzuetan ,
     Full sentence: Gure etxea , egun batean , ordu batzuetan , zeharo aldatu zen .

  2. Line 612: 'milaka' in sentence 42
     Gold UPOS: DET → System UPOS: NUM
     Context: du milaka urtez
     Full sentence: Honela momifikatu eta hilobian sartutako gorpua ez da hondatzen ; usteldu gabe , bere horretantxe irauten du milaka urtez Egiptoko hondar bero eta lehorretan .

--------------------------------------------------

ERROR: AUX → NOUN
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'ditudan': 1 times (50.0%)
  'ditudala': 1 times (50.0%)

All lines: 56, 61
All occurrences:
  1. Line 56: 'ditudan' in sentence 5
     Gold UPOS: AUX → System UPOS: NOUN
     Context: izan ditudan aukera
     Full sentence: Aurten izan ditudan aukera apurrak ondo baliatu ditudala uste dut .

  2. Line 61: 'ditudala' in sentence 5
     Gold UPOS: AUX → System UPOS: NOUN
     Context: baliatu ditudala uste
     Full sentence: Aurten izan ditudan aukera apurrak ondo baliatu ditudala uste dut .

--------------------------------------------------

ERROR: DET → ADJ
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'berean': 1 times (50.0%)
  'asko': 1 times (50.0%)

All lines: 102, 624
All occurrences:
  1. Line 102: 'berean' in sentence 9
     Gold UPOS: DET → System UPOS: ADJ
     Context: Egun berean ,
     Full sentence: Egun berean , EAJk eta EAk hitzarmena sinatuko zutela iragarri zuten , baina gero iritzia aldatu du EAJk .

  2. Line 624: 'asko' in sentence 43
     Gold UPOS: DET → System UPOS: ADJ
     Context: Denbora asko iragan
     Full sentence: Denbora asko iragan zen , ez nuela nire aurpegia ikusten .

--------------------------------------------------

ERROR: VERB → ADJ
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'erabakitako': 1 times (50.0%)
  'eginiko': 1 times (50.0%)

All lines: 293, 330
All occurrences:
  1. Line 293: 'erabakitako' in sentence 21
     Gold UPOS: VERB → System UPOS: ADJ
     Context: beraiek erabakitako datak
     Full sentence: Halaber , onartu egin dute beraiek erabakitako datak " nabarmen estuegiak " zirela .

  2. Line 330: 'eginiko' in sentence 23
     Gold UPOS: VERB → System UPOS: ADJ
     Context: abokatuari eginiko deian
     Full sentence: Urrak bere abokatuari eginiko deian funtzionarioengatik jasotzen zuen tratu txarra salatu zuen .

--------------------------------------------------

ERROR: NOUN → ADP
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'egunetik': 1 times (50.0%)
  'itsasoan': 1 times (50.0%)

All lines: 309, 688
All occurrences:
  1. Line 309: 'egunetik' in sentence 22
     Gold UPOS: NOUN → System UPOS: ADP
     Context: aniztasuna egunetik egunera
     Full sentence: Ondorioz , forma musikalen aniztasuna egunetik egunera txikiagoa da eta komenigarria izango litzateke atzera begiratzea , lehen zegoena ezagutzeko .

  2. Line 688: 'Itsasoan' in sentence 47
     Gold UPOS: NOUN → System UPOS: ADP
     Context: START Itsasoan egoera
     Full sentence: Itsasoan egoera ikusi beharko da .

--------------------------------------------------

ERROR: VERB → X
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'asmatu': 1 times (50.0%)
  'egin': 1 times (50.0%)

All lines: 509, 639
All occurrences:
  1. Line 509: 'asmatu' in sentence 35
     Gold UPOS: VERB → System UPOS: X
     Context: Golarekin asmatu edo
     Full sentence: Golarekin asmatu edo ez , lan baliagarria egingo du .

  2. Line 639: 'egin' in sentence 44
     Gold UPOS: VERB → System UPOS: X
     Context: onena egin zuten
     Full sentence: Marka onena egin zuten ziabogan zein helmugan .

--------------------------------------------------

ERROR: ADJ → X
Occurrences: 2 (1.33%)
All error-causing words for this error:
  'baliagarria': 1 times (50.0%)
  'onena': 1 times (50.0%)

All lines: 514, 638
All occurrences:
  1. Line 514: 'baliagarria' in sentence 35
     Gold UPOS: ADJ → System UPOS: X
     Context: lan baliagarria egingo
     Full sentence: Golarekin asmatu edo ez , lan baliagarria egingo du .

  2. Line 638: 'onena' in sentence 44
     Gold UPOS: ADJ → System UPOS: X
     Context: Marka onena egin
     Full sentence: Marka onena egin zuten ziabogan zein helmugan .

--------------------------------------------------

ERROR: CCONJ → VERB
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'ordea': 1 times (100.0%)

All lines: 5
All occurrences:
  1. Line 5: 'ordea' in sentence 1
     Gold UPOS: CCONJ → System UPOS: VERB
     Context: Atenasen ordea ,
     Full sentence: Atenasen ordea , beste bost jarduera gehiago izan daitezke .

--------------------------------------------------

ERROR: ADJ → NUM
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'bigarren': 1 times (100.0%)

All lines: 44
All occurrences:
  1. Line 44: 'Bigarren' in sentence 4
     Gold UPOS: ADJ → System UPOS: NUM
     Context: START Bigarren marrazkian
     Full sentence: Bigarren marrazkian agertzen den muntaia egizu .

--------------------------------------------------

ERROR: AUX → PRON
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'du': 1 times (100.0%)

All lines: 73
All occurrences:
  1. Line 73: 'du' in sentence 6
     Gold UPOS: AUX → System UPOS: PRON
     Context: beharko du .
     Full sentence: Athleticek presio itzela pairatu beharko du .

--------------------------------------------------

ERROR: ADJ → ADV
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'onenean': 1 times (100.0%)

All lines: 131
All occurrences:
  1. Line 131: 'onenean' in sentence 10
     Gold UPOS: ADJ → System UPOS: ADV
     Context: garairik onenean .
     Full sentence: Aurkariari dagokionez , Feyenoord ez dago bere garairik onenean .

--------------------------------------------------

ERROR: CCONJ → SCONJ
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'baldin': 1 times (100.0%)

All lines: 184
All occurrences:
  1. Line 184: 'baldin' in sentence 13
     Gold UPOS: CCONJ → System UPOS: SCONJ
     Context: bat baldin badugu
     Full sentence: Guk etorkizuneko taldea dugu , eta haiek dira irabazteko hautagaiak , baina xantza txiki bat baldin badugu , ahaleginak egingo ditugu baliatzeko .

--------------------------------------------------

ERROR: CCONJ → PROPN
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'halere': 1 times (100.0%)

All lines: 213
All occurrences:
  1. Line 213: 'Halere' in sentence 15
     Gold UPOS: CCONJ → System UPOS: PROPN
     Context: START Halere ,
     Full sentence: Halere , badute antza :

--------------------------------------------------

ERROR: ADV → PROPN
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'gero': 1 times (100.0%)

All lines: 244
All occurrences:
  1. Line 244: 'Gero' in sentence 18
     Gold UPOS: ADV → System UPOS: PROPN
     Context: START Gero hileta
     Full sentence: Gero hileta elizkizunera joan zen Barne ministroa .

--------------------------------------------------

ERROR: CCONJ → INTJ
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'ordea': 1 times (100.0%)

All lines: 267
All occurrences:
  1. Line 267: 'ordea' in sentence 20
     Gold UPOS: CCONJ → System UPOS: INTJ
     Context: , ordea ,
     Full sentence: 1991n , ordea , Rettig komisioa eratu zen , Pinocheten diktadurapean , Txilen izandako giza eskubideen urratzeak aztertzeko .

--------------------------------------------------

ERROR: PRON → NOUN
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'beraiek': 1 times (100.0%)

All lines: 292
All occurrences:
  1. Line 292: 'beraiek' in sentence 21
     Gold UPOS: PRON → System UPOS: NOUN
     Context: dute beraiek erabakitako
     Full sentence: Halaber , onartu egin dute beraiek erabakitako datak " nabarmen estuegiak " zirela .

--------------------------------------------------

ERROR: ADV → ADP
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'atzera': 1 times (100.0%)

All lines: 317
All occurrences:
  1. Line 317: 'atzera' in sentence 22
     Gold UPOS: ADV → System UPOS: ADP
     Context: litzateke atzera begiratzea
     Full sentence: Ondorioz , forma musikalen aniztasuna egunetik egunera txikiagoa da eta komenigarria izango litzateke atzera begiratzea , lehen zegoena ezagutzeko .

--------------------------------------------------

ERROR: PROPN → NOUN
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'urrak': 1 times (100.0%)

All lines: 327
All occurrences:
  1. Line 327: 'Urrak' in sentence 23
     Gold UPOS: PROPN → System UPOS: NOUN
     Context: START Urrak bere
     Full sentence: Urrak bere abokatuari eginiko deian funtzionarioengatik jasotzen zuen tratu txarra salatu zuen .

--------------------------------------------------

ERROR: NUM → DET
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'batean': 1 times (100.0%)

All lines: 362
All occurrences:
  1. Line 362: 'batean' in sentence 25
     Gold UPOS: NUM → System UPOS: DET
     Context: talde batean jokatzera
     Full sentence: Jokalari gaztea da , eta partiduen %70 irabazi nahi dituen talde batean jokatzera ohitu behar du .

--------------------------------------------------

ERROR: ADV → PART
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'han': 1 times (100.0%)

All lines: 372
All occurrences:
  1. Line 372: 'han' in sentence 26
     Gold UPOS: ADV → System UPOS: PART
     Context: Batzuk han bertan
     Full sentence: Batzuk han bertan erre zituzten , beste batzuk galeretara bidali eta gainontzekoak , ni barne nintzelarik , libre utzi gintuzten .

--------------------------------------------------

ERROR: ADJ → ADP
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'estrainekoz': 1 times (100.0%)

All lines: 396
All occurrences:
  1. Line 396: 'estrainekoz' in sentence 27
     Gold UPOS: ADJ → System UPOS: ADP
     Context: ATZOKOAN estrainekoz Gamesa
     Full sentence: ATZOKOAN estrainekoz Gamesa euskal enpresaren akzioak kotizatu zuten burtsan eta estreinaldi ona izan zuten .

--------------------------------------------------

ERROR: X → PROPN
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'de': 1 times (100.0%)

All lines: 428
All occurrences:
  1. Line 428: 'De' in sentence 29
     Gold UPOS: X → System UPOS: PROPN
     Context: , De Paula
     Full sentence: Peiremans , De Paula , Corino , Alvarez eta Aldeondo ere min hartuta daude oraindik .

--------------------------------------------------

ERROR: PART → X
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'ez': 1 times (100.0%)

All lines: 511
All occurrences:
  1. Line 511: 'ez' in sentence 35
     Gold UPOS: PART → System UPOS: X
     Context: edo ez ,
     Full sentence: Golarekin asmatu edo ez , lan baliagarria egingo du .

--------------------------------------------------

ERROR: PART → CCONJ
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'ez': 1 times (100.0%)

All lines: 628
All occurrences:
  1. Line 628: 'ez' in sentence 43
     Gold UPOS: PART → System UPOS: CCONJ
     Context: , ez nuela
     Full sentence: Denbora asko iragan zen , ez nuela nire aurpegia ikusten .

--------------------------------------------------

ERROR: CCONJ → X
Occurrences: 1 (0.67%)
All error-causing words for this error:
  'zein': 1 times (100.0%)

All lines: 642
All occurrences:
  1. Line 642: 'zein' in sentence 44
     Gold UPOS: CCONJ → System UPOS: X
     Context: ziabogan zein helmugan
     Full sentence: Marka onena egin zuten ziabogan zein helmugan .

--------------------------------------------------

ALL DEPREL ERRORS WITH ALL OCCURRENCES AND WORD STATISTICS:
==================================================

ERROR: aux → conj
Occurrences: 21 (5.92%)
All error-causing words for this error:
  'zen': 3 times (14.3%)
  'dute': 2 times (9.5%)
  'da': 2 times (9.5%)
  'zuen': 2 times (9.5%)
  'zuten': 2 times (9.5%)
  'liteke': 1 times (4.8%)
  'badugu': 1 times (4.8%)
  'ditugu': 1 times (4.8%)
  'duten': 1 times (4.8%)
  'zituzten': 1 times (4.8%)
  'du': 1 times (4.8%)
  'dira': 1 times (4.8%)
  'ziren': 1 times (4.8%)
  'nuela': 1 times (4.8%)
  'nuen': 1 times (4.8%)

All lines: 39, 96, 185, 189, 201, 206, 248, 259, 291, 334, 338, 375, 402, 408, 455, 465, 503, 538, 629, 657, 692
All occurrences:
  1. Line 39: 'zen' (UPOS: AUX) in sentence 3
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Gure etxea , egun batean , ordu batzuetan , zeharo aldatu zen .

  2. Line 96: 'liteke' (UPOS: AUX) in sentence 8
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Beraz , idazten ere lehenago hasi nintzela esan liteke .

  3. Line 185: 'badugu' (UPOS: AUX) in sentence 13
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Guk etorkizuneko taldea dugu , eta haiek dira irabazteko hautagaiak , baina xantza txiki bat baldin badugu , ahaleginak egingo ditugu baliatzeko .

  4. Line 189: 'ditugu' (UPOS: AUX) in sentence 13
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Guk etorkizuneko taldea dugu , eta haiek dira irabazteko hautagaiak , baina xantza txiki bat baldin badugu , ahaleginak egingo ditugu baliatzeko .

  5. Line 201: 'dute' (UPOS: AUX) in sentence 14
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Askok , ordea , errezeloz hartu dute egitasmoa EEBBek Kolonbian hartuko duten pisu militarragatik .

  6. Line 206: 'duten' (UPOS: AUX) in sentence 14
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Askok , ordea , errezeloz hartu dute egitasmoa EEBBek Kolonbian hartuko duten pisu militarragatik .

  7. Line 248: 'zen' (UPOS: AUX) in sentence 18
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Gero hileta elizkizunera joan zen Barne ministroa .

  8. Line 259: 'da' (UPOS: AUX) in sentence 19
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Diskoa egitean dezente zabaldu da taldea .

  9. Line 291: 'dute' (UPOS: AUX) in sentence 21
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Halaber , onartu egin dute beraiek erabakitako datak " nabarmen estuegiak " zirela .

  10. Line 334: 'zuen' (UPOS: AUX) in sentence 23
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Urrak bere abokatuari eginiko deian funtzionarioengatik jasotzen zuen tratu txarra salatu zuen .

  11. Line 338: 'zuen' (UPOS: AUX) in sentence 23
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Urrak bere abokatuari eginiko deian funtzionarioengatik jasotzen zuen tratu txarra salatu zuen .

  12. Line 375: 'zituzten' (UPOS: AUX) in sentence 26
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Batzuk han bertan erre zituzten , beste batzuk galeretara bidali eta gainontzekoak , ni barne nintzelarik , libre utzi gintuzten .

  13. Line 402: 'zuten' (UPOS: AUX) in sentence 27
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: ATZOKOAN estrainekoz Gamesa euskal enpresaren akzioak kotizatu zuten burtsan eta estreinaldi ona izan zuten .

  14. Line 408: 'zuten' (UPOS: AUX) in sentence 27
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: ATZOKOAN estrainekoz Gamesa euskal enpresaren akzioak kotizatu zuten burtsan eta estreinaldi ona izan zuten .

  15. Line 455: 'du' (UPOS: AUX) in sentence 30
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Ez duzula asmatu esango dizute , baina badaezpada galdetu egiten du aurretik .

  16. Line 465: 'dira' (UPOS: AUX) in sentence 31
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: - Euskal Herrian jaio dira eta guraso euskaldunak dituzte .

  17. Line 503: 'zen' (UPOS: AUX) in sentence 34
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Gaixotu zenean argaldu zen .

  18. Line 538: 'ziren' (UPOS: AUX) in sentence 37
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Azkenean , Koxtape eta Hondarribia sailkatu ziren .

  19. Line 629: 'nuela' (UPOS: AUX) in sentence 43
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Denbora asko iragan zen , ez nuela nire aurpegia ikusten .

  20. Line 657: 'nuen' (UPOS: AUX) in sentence 45
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Suitzako itzulian nekatuta nenbilen eta erretiratu egin behar izan nuen .

  21. Line 692: 'da' (UPOS: AUX) in sentence 47
     Gold DEPREL: aux → System DEPREL: conj
     Full sentence: Itsasoan egoera ikusi beharko da .

--------------------------------------------------

ERROR: aux → xcomp
Occurrences: 16 (4.51%)
All error-causing words for this error:
  'du': 3 times (18.8%)
  'daitezke': 2 times (12.5%)
  'da': 2 times (12.5%)
  'zen': 2 times (12.5%)
  'den': 1 times (6.2%)
  'dakizuke': 1 times (6.2%)
  'zutela': 1 times (6.2%)
  'dira': 1 times (6.2%)
  'dizute': 1 times (6.2%)
  'zituztela': 1 times (6.2%)
  'zuten': 1 times (6.2%)

All lines: 12, 22, 47, 83, 109, 238, 272, 346, 449, 484, 516, 524, 549, 567, 611, 626
All occurrences:
  1. Line 12: 'daitezke' (UPOS: AUX) in sentence 1
     Gold DEPREL: aux → System DEPREL: xcomp
     Full sentence: Atenasen ordea , beste bost jarduera gehiago izan daitezke .

  2. Line 22: 'da' (UPOS: AUX) in sentence 2
     Gold DEPREL: aux → System DEPREL: xcomp
     Full sentence: O.G.M. adin txikikoa aske irten da Langraiztik .

  3. Line 47: 'den' (UPOS: AUX) in sentence 4
     Gold DEPREL: aux → System DEPREL: xcomp
     Full sentence: Bigarren marrazkian agertzen den muntaia egizu .

